"numCrashes","wind","precip","snow","propMentions","monthlyBus","monthlySubway","monthlyAAR","monthlyLIRR","monthlyMNR","label"
672,9.62,0,0,0,"50406078","143012669","706538","7413822","7083644",661
661,18.79,0.26,0,0,"50406078","143012669","706538","7413822","7083644",583
583,17,0,0,0,"50406078","143012669","706538","7413822","7083644",535
535,13.65,0,0,0,"50406078","143012669","706538","7413822","7083644",614
614,18.12,0,0,0,"50406078","143012669","706538","7413822","7083644",631
631,11.41,0,0,0,"50406078","143012669","706538","7413822","7083644",587
587,5.59,0,0,0,"50406078","143012669","706538","7413822","7083644",726
726,5.14,0,0,0,"50406078","143012669","706538","7413822","7083644",656
656,6.26,0,0,0,"50406078","143012669","706538","7413822","7083644",696
696,7.38,0,0,0,"50406078","143012669","706538","7413822","7083644",740
740,17,0,0,0.00746268656716418,"50406078","143012669","706538","7413822","7083644",757
757,6.93,0,0,0,"50406078","143012669","706538","7413822","7083644",550
550,14.09,0.04,0,0,"50406078","143012669","706538","7413822","7083644",571
571,6.93,0,0,0,"54163631","153378108","754166","7818376","7730577",739
739,6.93,0,0,0,"54163631","153378108","754166","7818376","7730577",687
687,7.83,0,0,0,"54163631","153378108","754166","7818376","7730577",711
711,11.86,0,0,0.00757575757575758,"54163631","153378108","754166","7818376","7730577",657
657,12.08,0,0,0.00666666666666667,"54163631","153378108","754166","7818376","7730577",649
649,7.38,0,0,0.00666666666666667,"54163631","153378108","754166","7818376","7730577",570
570,10.74,0,0,0,"54163631","153378108","754166","7818376","7730577",521
521,14.32,0.04,0,0,"54163631","153378108","754166","7818376","7730577",546
546,16.78,0.34,0,0,"54163631","153378108","754166","7818376","7730577",768
768,7.38,0,0,0.00775193798449612,"54163631","153378108","754166","7818376","7730577",628
628,9.4,0.02,0,0,"54163631","153378108","754166","7818376","7730577",603
603,15.21,0.08,0,0,"54163631","153378108","754166","7818376","7730577",658
658,11.63,0,0,0.00649350649350649,"54163631","153378108","754166","7818376","7730577",567
567,6.93,0.01,0,0,"54163631","153378108","754166","7818376","7730577",496
496,10.07,0.01,0,0,"54163631","153378108","754166","7818376","7730577",641
641,16.55,0,0,0.0168067226890756,"54163631","153378108","754166","7818376","7730577",736
736,10.51,0,0,0,"54163631","153378108","754166","7818376","7730577",737
737,10.29,0,0,0,"54163631","153378108","754166","7818376","7730577",766
766,10.74,0,0,0,"54163631","153378108","754166","7818376","7730577",823
823,10.51,0,0,0,"54163631","153378108","754166","7818376","7730577",583
583,6.04,0,0,0,"54163631","153378108","754166","7818376","7730577",528
528,4.7,0,0,0,"54163631","153378108","754166","7818376","7730577",669
669,12.75,0,0,0,"54163631","153378108","754166","7818376","7730577",685
685,21.92,0.51,0,0,"54163631","153378108","754166","7818376","7730577",648
648,6.49,0,0,0,"54163631","153378108","754166","7818376","7730577",658
658,14.32,0,0,0,"54163631","153378108","754166","7818376","7730577",759
759,9.62,0,0,0,"54163631","153378108","754166","7818376","7730577",615
615,11.63,0,0,0,"54163631","153378108","754166","7818376","7730577",613
613,17.22,2.84,0,0,"54163631","153378108","754166","7818376","7730577",832
832,19.91,0.36,0,0,"54163631","153378108","754166","7818376","7730577",696
696,14.99,0,0,0,"54163631","153378108","754166","7818376","7730577",607
607,5.82,0,0,0,"49788685","144404634","731518","7376934","7277877",746
746,9.4,0,0,0,"49788685","144404634","731518","7376934","7277877",776
776,10.96,0,0,0,"49788685","144404634","731518","7376934","7277877",613
613,8.5,0,0,0,"49788685","144404634","731518","7376934","7277877",519
519,8.72,0.05,0,0,"49788685","144404634","731518","7376934","7277877",682
682,12.53,0,0,0,"49788685","144404634","731518","7376934","7277877",710
710,12.08,0.78,0,0,"49788685","144404634","731518","7376934","7277877",662
662,10.96,0,0,0,"49788685","144404634","731518","7376934","7277877",702
702,7.16,0,0,0,"49788685","144404634","731518","7376934","7277877",724
724,20.8,0,0,0,"49788685","144404634","731518","7376934","7277877",623
623,8.72,0,0,0,"49788685","144404634","731518","7376934","7277877",539
539,4.03,0,0,0,"49788685","144404634","731518","7376934","7277877",699
699,8.95,0.03,0,0,"49788685","144404634","731518","7376934","7277877",647
647,9.84,0,0,0,"49788685","144404634","731518","7376934","7277877",713
713,9.17,0,0,0,"49788685","144404634","731518","7376934","7277877",811
811,16.33,0.13,0,0.00694444444444444,"49788685","144404634","731518","7376934","7277877",814
814,17.9,0,0,0.00689655172413793,"49788685","144404634","731518","7376934","7277877",629
629,13.2,0.2,0,0,"49788685","144404634","731518","7376934","7277877",573
573,21.92,0.25,0,0,"49788685","144404634","731518","7376934","7277877",748
748,17.22,0,0,0,"49788685","144404634","731518","7376934","7277877",790
790,14.76,0,0,0,"49788685","144404634","731518","7376934","7277877",774
774,12.3,0.35,0,0,"49788685","144404634","731518","7376934","7277877",469
469,9.84,0,0,0,"49788685","144404634","731518","7376934","7277877",502
502,8.05,0,0,0,"49788685","144404634","731518","7376934","7277877",456
456,9.62,0,0,0,"49788685","144404634","731518","7376934","7277877",485
485,15.21,0,0,0,"49788685","144404634","731518","7376934","7277877",635
635,13.42,0,0,0.0102040816326531,"49788685","144404634","731518","7376934","7277877",649
649,9.84,0,0,0,"49788685","144404634","731518","7376934","7277877",701
701,14.54,0,0,0,"49788685","144404634","731518","7376934","7277877",663
663,6.71,0.01,0,0,"49788685","144404634","731518","7376934","7277877",772
772,10.51,0.01,0,0.00671140939597315,"46439044","139148517","704482","7321816","7160806",575
575,4.25,0,0,0,"46439044","139148517","704482","7321816","7160806",448
448,5.37,0,0,0,"46439044","139148517","704482","7321816","7160806",684
684,7.61,0,0,0,"46439044","139148517","704482","7321816","7160806",704
704,19.46,0.3,0,0,"46439044","139148517","704482","7321816","7160806",651
651,14.76,0.01,0,0,"46439044","139148517","704482","7321816","7160806",693
693,16.33,0,0,0,"46439044","139148517","704482","7321816","7160806",682
682,9.62,0,0,0.00641025641025641,"46439044","139148517","704482","7321816","7160806",538
538,8.72,0.33,3.4,0,"46439044","139148517","704482","7321816","7160806",513
513,15.66,0,0,0,"46439044","139148517","704482","7321816","7160806",725
725,11.41,0,0,0,"46439044","139148517","704482","7321816","7160806",687
687,19.01,0,0,0,"46439044","139148517","704482","7321816","7160806",709
709,23.94,0,0,0,"46439044","139148517","704482","7321816","7160806",883
883,12.08,0.06,1.4,0,"46439044","139148517","704482","7321816","7160806",999
999,6.71,0.1,1.3,0,"46439044","139148517","704482","7321816","7160806",661
661,15.21,0,0,0,"46439044","139148517","704482","7321816","7160806",547
547,4.92,0,0,0,"46439044","139148517","704482","7321816","7160806",706
706,7.61,0.02,0,0,"46439044","139148517","704482","7321816","7160806",657
657,14.32,0,0,0.00869565217391304,"46439044","139148517","704482","7321816","7160806",700
700,16.11,0,0,0,"46439044","139148517","704482","7321816","7160806",742
742,7.83,0,0,0,"46439044","139148517","704482","7321816","7160806",720
720,7.16,0,0,0,"46439044","139148517","704482","7321816","7160806",565
565,9.62,0.62,0,0,"46439044","139148517","704482","7321816","7160806",469
469,12.97,0,0,0,"46439044","139148517","704482","7321816","7160806",333
333,22.37,0.17,0,0,"46439044","139148517","704482","7321816","7160806",543
543,17.45,0,0,0,"46439044","139148517","704482","7321816","7160806",577
577,13.2,0,0,0,"46439044","139148517","704482","7321816","7160806",609
609,19.46,0,0,0,"46439044","139148517","704482","7321816","7160806",598
598,12.3,0,0,0,"46439044","139148517","704482","7321816","7160806",565
565,9.17,0.03,0.6,0,"46439044","139148517","704482","7321816","7160806",462
462,18.57,0,0,0,"46439044","139148517","704482","7321816","7160806",453
453,17.67,0,0,0.0175438596491228,"45398837","134683435","679517","6882948","6764660",654
654,15.66,0,0,0,"45398837","134683435","679517","6882948","6764660",645
645,8.28,0,0,0,"45398837","134683435","679517","6882948","6764660",464
464,28.19,0.49,8,0,"45398837","134683435","679517","6882948","6764660",700
700,25.05,0,0,0,"45398837","134683435","679517","6882948","6764660",599
599,22.15,0,0,0,"45398837","134683435","679517","6882948","6764660",475
475,13.87,0,0,0,"45398837","134683435","679517","6882948","6764660",720
720,13.42,0.02,0,0,"45398837","134683435","679517","6882948","6764660",684
684,13.42,0,0,0,"45398837","134683435","679517","6882948","6764660",687
687,4.92,0,0,0.008,"45398837","134683435","679517","6882948","6764660",696
696,2.91,0,0,0,"45398837","134683435","679517","6882948","6764660",704
704,16.11,0.45,0,0,"45398837","134683435","679517","6882948","6764660",603
603,20.58,0.08,0,0,"45398837","134683435","679517","6882948","6764660",494
494,15.66,0,0,0,"45398837","134683435","679517","6882948","6764660",523
523,11.86,0,0,0,"45398837","134683435","679517","6882948","6764660",617
617,6.26,0,0,0,"45398837","134683435","679517","6882948","6764660",611
611,11.41,0.22,0.2,0,"45398837","134683435","679517","6882948","6764660",634
634,14.99,0,0,0,"45398837","134683435","679517","6882948","6764660",599
599,10.29,0,0,0,"45398837","134683435","679517","6882948","6764660",530
530,13.42,0,0,0,"45398837","134683435","679517","6882948","6764660",418
418,6.71,0,0,0,"45398837","134683435","679517","6882948","6764660",559
559,5.37,0,0,0,"45398837","134683435","679517","6882948","6764660",531
531,14.09,0.22,0,0,"45398837","134683435","679517","6882948","6764660",615
615,17.22,0,0,0,"45398837","134683435","679517","6882948","6764660",602
602,15.43,0,0,0,"45398837","134683435","679517","6882948","6764660",677
677,8.5,0,0,0,"45398837","134683435","679517","6882948","6764660",510
510,11.86,0,0,0,"45398837","134683435","679517","6882948","6764660",412
412,5.14,0.26,0,0,"45398837","134683435","679517","6882948","6764660",531
531,15.21,0,0.1,0,"45398837","134683435","679517","6882948","6764660",579
579,15.21,0.1,1.4,0.0078740157480315,"45398837","134683435","679517","6882948","6764660",596
596,13.87,0,0,0,"45398837","134683435","679517","6882948","6764660",594
594,8.28,0.05,0,0,"44719811","127432835","691400","6544351","6246009",617
617,20.13,0.21,0,0,"44719811","127432835","691400","6544351","6246009",478
478,15.66,0,0,0,"44719811","127432835","691400","6544351","6246009",541
541,10.29,0.96,0,0,"44719811","127432835","691400","6544351","6246009",706
706,15.43,0,0,0,"44719811","127432835","691400","6544351","6246009",545
545,5.82,0,0,0.00833333333333333,"44719811","127432835","691400","6544351","6246009",653
653,12.53,0.84,0.3,0,"44719811","127432835","691400","6544351","6246009",616
616,13.42,0,0,0.0165289256198347,"44719811","127432835","691400","6544351","6246009",583
583,10.07,0,0,0,"44719811","127432835","691400","6544351","6246009",549
549,4.47,0.27,0,0,"44719811","127432835","691400","6544351","6246009",479
479,8.95,1.13,0,0,"44719811","127432835","691400","6544351","6246009",543
543,14.76,0,0,0,"44719811","127432835","691400","6544351","6246009",613
613,9.84,0,0,0,"44719811","127432835","691400","6544351","6246009",671
671,8.95,0.06,0,0,"44719811","127432835","691400","6544351","6246009",645
645,5.82,0.15,0,0,"44719811","127432835","691400","6544351","6246009",582
582,13.42,0.11,0,0.00699300699300699,"44719811","127432835","691400","6544351","6246009",604
604,9.62,0.48,2.2,0,"44719811","127432835","691400","6544351","6246009",472
472,10.74,0.02,0.1,0,"44719811","127432835","691400","6544351","6246009",435
435,8.5,0.01,0,0,"44719811","127432835","691400","6544351","6246009",535
535,6.93,0,0,0,"44719811","127432835","691400","6544351","6246009",601
601,8.95,0.03,0,0,"44719811","127432835","691400","6544351","6246009",550
550,13.87,0.11,0,0,"44719811","127432835","691400","6544351","6246009",548
548,8.95,0.12,0,0.00602409638554217,"44719811","127432835","691400","6544351","6246009",540
540,9.4,0.08,0,0,"44719811","127432835","691400","6544351","6246009",448
448,11.63,1.3,0,0,"44719811","127432835","691400","6544351","6246009",557
557,8.72,0,0,0,"44719811","127432835","691400","6544351","6246009",631
631,11.63,0,0,0,"44719811","127432835","691400","6544351","6246009",654
654,8.5,0,0,0,"44719811","127432835","691400","6544351","6246009",619
619,8.72,0.57,0,0,"49751875","143982923","760561","7412001","7136383",884
884,29.97,2.16,0,0,"49751875","143982923","760561","7412001","7136383",609
609,28.41,0,0,0,"49751875","143982923","760561","7412001","7136383",457
457,21.7,0,0,0,"49751875","143982923","760561","7412001","7136383",616
616,19.46,0,0.1,0.00854700854700855,"49751875","143982923","760561","7412001","7136383",676
676,10.29,0,0,0,"49751875","143982923","760561","7412001","7136383",517
517,18.57,1.02,2.8,0,"49751875","143982923","760561","7412001","7136383",633
633,15.21,0,0,0,"49751875","143982923","760561","7412001","7136383",751
751,18.79,0,0,0,"49751875","143982923","760561","7412001","7136383",567
567,16.33,0,0,0,"49751875","143982923","760561","7412001","7136383",465
465,11.63,0,0,0,"49751875","143982923","760561","7412001","7136383",679
679,13.42,0.03,0,0.0087719298245614,"49751875","143982923","760561","7412001","7136383",578
578,20.13,0.21,1.2,0,"49751875","143982923","760561","7412001","7136383",652
652,22.59,0,0,0,"49751875","143982923","760561","7412001","7136383",689
689,19.69,0,0,0,"49751875","143982923","760561","7412001","7136383",753
753,20.58,0,0,0,"49751875","143982923","760561","7412001","7136383",562
562,16.55,0,0,0,"49751875","143982923","760561","7412001","7136383",526
526,13.2,0,0,0,"49751875","143982923","760561","7412001","7136383",686
686,6.93,0,0,0,"49751875","143982923","760561","7412001","7136383",597
597,11.86,0.03,0,0,"49751875","143982923","760561","7412001","7136383",477
477,19.01,0.88,8.4,0.00746268656716418,"49751875","143982923","760561","7412001","7136383",760
760,17.67,0.03,0.3,0,"49751875","143982923","760561","7412001","7136383",732
732,12.08,0,0,0,"49751875","143982923","760561","7412001","7136383",550
550,12.97,0,0,0,"49751875","143982923","760561","7412001","7136383",491
491,13.2,0,0,0,"49751875","143982923","760561","7412001","7136383",710
710,8.95,0,0,0,"49751875","143982923","760561","7412001","7136383",627
627,6.26,0,0,0,"49751875","143982923","760561","7412001","7136383",629
629,7.38,0.03,0,0,"49751875","143982923","760561","7412001","7136383",613
613,5.59,0.03,0,0,"49751875","143982923","760561","7412001","7136383",580
580,13.87,0.09,0,0,"49751875","143982923","760561","7412001","7136383",589
589,15.88,0,0,0,"49751875","143982923","760561","7412001","7136383",399
399,12.75,0,0,0,"48544481","141950369","847326","7267217","7114637",562
562,9.4,0.33,3.7,0,"48544481","141950369","847326","7267217","7114637",551
551,8.05,0.14,0,0,"48544481","141950369","847326","7267217","7114637",554
554,17.45,0.17,0,0,"48544481","141950369","847326","7267217","7114637",531
531,18.34,0,0,0,"48544481","141950369","847326","7267217","7114637",515
515,12.08,0.08,0,0,"48544481","141950369","847326","7267217","7114637",487
487,12.97,0,0,0,"48544481","141950369","847326","7267217","7114637",468
468,17.67,0,0,0,"48544481","141950369","847326","7267217","7114637",625
625,12.53,0,0,0,"48544481","141950369","847326","7267217","7114637",668
668,10.51,0.01,0,0,"48544481","141950369","847326","7267217","7114637",612
612,10.29,0,0,0,"48544481","141950369","847326","7267217","7114637",610
610,13.87,0,0,0,"48544481","141950369","847326","7267217","7114637",755
755,12.75,0,0,0.00680272108843537,"48544481","141950369","847326","7267217","7114637",624
624,12.3,0,0,0,"48544481","141950369","847326","7267217","7114637",510
510,20.36,0.25,0,0,"48544481","141950369","847326","7267217","7114637",741
741,24.16,1.53,0,0,"48544481","141950369","847326","7267217","7114637",600
600,17.9,0,0,0.00806451612903226,"48544481","141950369","847326","7267217","7114637",662
662,14.99,0,0,0,"48544481","141950369","847326","7267217","7114637",706
706,14.09,0.15,0,0,"48544481","141950369","847326","7267217","7114637",707
707,18.79,0,0,0,"48544481","141950369","847326","7267217","7114637",584
584,11.63,0,0,0,"48544481","141950369","847326","7267217","7114637",568
568,10.51,0,0,0,"48544481","141950369","847326","7267217","7114637",675
675,8.28,0,0,0,"48544481","141950369","847326","7267217","7114637",671
671,12.3,0,0,0,"48544481","141950369","847326","7267217","7114637",626
626,11.63,0.34,0,0,"48544481","141950369","847326","7267217","7114637",729
729,12.53,0.04,0,0,"48544481","141950369","847326","7267217","7114637",690
690,8.5,0.12,0,0,"48544481","141950369","847326","7267217","7114637",604
604,9.62,0.01,0,0,"48544481","141950369","847326","7267217","7114637",505
505,14.76,0.13,0,0,"48544481","141950369","847326","7267217","7114637",656
656,16.11,0,0,0,"48544481","141950369","847326","7267217","7114637",713
713,10.51,0,0,0,"51833732","150320833","863966","7716073","7544006",792
792,11.41,0,0,0,"51833732","150320833","863966","7716073","7544006",790
790,11.41,0,0,0,"51833732","150320833","863966","7716073","7544006",723
723,12.53,0,0,0,"51833732","150320833","863966","7716073","7544006",602
602,14.32,0,0,0,"51833732","150320833","863966","7716073","7544006",495
495,7.38,0,0,0,"51833732","150320833","863966","7716073","7544006",695
695,8.5,0,0,0,"51833732","150320833","863966","7716073","7544006",736
736,6.71,0,0,0,"51833732","150320833","863966","7716073","7544006",711
711,6.49,0,0,0.00699300699300699,"51833732","150320833","863966","7716073","7544006",663
663,8.28,0.01,0,0,"51833732","150320833","863966","7716073","7544006",805
805,11.41,0,0,0.00719424460431655,"51833732","150320833","863966","7716073","7544006",602
602,8.05,0.25,0,0,"51833732","150320833","863966","7716073","7544006",529
529,8.05,0.16,0,0,"51833732","150320833","863966","7716073","7544006",689
689,7.16,0.12,0,0.00925925925925926,"51833732","150320833","863966","7716073","7544006",778
778,10.96,0.44,0,0,"51833732","150320833","863966","7716073","7544006",686
686,10.07,0.33,0,0,"51833732","150320833","863966","7716073","7544006",732
732,5.37,0.72,0,0,"51833732","150320833","863966","7716073","7544006",616
616,12.08,0,0,0,"51833732","150320833","863966","7716073","7544006",583
583,8.95,0.75,0,0,"51833732","150320833","863966","7716073","7544006",578
578,12.97,0,0,0.0144927536231884,"51833732","150320833","863966","7716073","7544006",626
626,9.62,0,0,0,"51833732","150320833","863966","7716073","7544006",689
689,5.59,0.17,0,0,"51833732","150320833","863966","7716073","7544006",729
729,8.72,0.2,0,0,"51833732","150320833","863966","7716073","7544006",770
770,11.41,0,0,0,"51833732","150320833","863966","7716073","7544006",799
799,12.75,0,0,0,"51833732","150320833","863966","7716073","7544006",601
601,8.5,0,0,0,"51833732","150320833","863966","7716073","7544006",487
487,13.42,0.89,0,0,"51833732","150320833","863966","7716073","7544006",409
409,7.61,0,0,0,"51833732","150320833","863966","7716073","7544006",809
809,8.05,0,0,0,"51833732","150320833","863966","7716073","7544006",708
708,8.05,0,0,0,"51833732","150320833","863966","7716073","7544006",698
698,6.71,0.03,0,0.00675675675675676,"51833732","150320833","863966","7716073","7544006",751
751,4.7,1.18,0,0,"47637082","142709768","834243","7940642","7596231",622
622,10.07,0,0,0,"47637082","142709768","834243","7940642","7596231",525
525,15.88,0.11,0,0,"47637082","142709768","834243","7940642","7596231",698
698,8.5,0.61,0,0.010989010989011,"47637082","142709768","834243","7940642","7596231",688
688,9.84,0,0,0,"47637082","142709768","834243","7940642","7596231",651
651,8.72,0,0,0,"47637082","142709768","834243","7940642","7596231",693
693,8.95,0,0,0,"47637082","142709768","834243","7940642","7596231",757
757,9.4,0,0,0,"47637082","142709768","834243","7940642","7596231",706
706,6.49,0,0,0,"47637082","142709768","834243","7940642","7596231",533
533,6.04,0.02,0,0,"47637082","142709768","834243","7940642","7596231",686
686,8.05,0.02,0,0,"47637082","142709768","834243","7940642","7596231",720
720,10.51,0,0,0,"47637082","142709768","834243","7940642","7596231",706
706,11.18,0.04,0,0,"47637082","142709768","834243","7940642","7596231",833
833,17.22,0,0,0,"47637082","142709768","834243","7940642","7596231",728
728,12.3,0,0,0,"47637082","142709768","834243","7940642","7596231",677
677,10.07,0,0,0,"47637082","142709768","834243","7940642","7596231",627
627,8.5,0,0,0,"47637082","142709768","834243","7940642","7596231",808
808,13.87,0.43,0,0,"47637082","142709768","834243","7940642","7596231",812
812,10.07,0.02,0,0,"47637082","142709768","834243","7940642","7596231",698
698,8.5,0.01,0,0,"47637082","142709768","834243","7940642","7596231",815
815,7.83,0.28,0,0.00662251655629139,"47637082","142709768","834243","7940642","7596231",728
728,11.18,0.04,0,0,"47637082","142709768","834243","7940642","7596231",513
513,8.05,0,0,0.0144927536231884,"47637082","142709768","834243","7940642","7596231",553
553,9.62,0.17,0,0.0114942528735632,"47637082","142709768","834243","7940642","7596231",733
733,11.41,0,0,0,"47637082","142709768","834243","7940642","7596231",762
762,11.63,0,0,0.00917431192660551,"47637082","142709768","834243","7940642","7596231",540
540,12.53,0.02,0,0,"47637082","142709768","834243","7940642","7596231",737
737,11.18,0.93,0,0,"47637082","142709768","834243","7940642","7596231",845
845,8.95,0,0,0.00763358778625954,"47637082","142709768","834243","7940642","7596231",651
651,6.93,0,0,0,"47637082","142709768","834243","7940642","7596231",563
563,6.71,0,0,0,"46047617","136167499","819821","7752358","7403479",719
719,6.93,0,0,0,"46047617","136167499","819821","7752358","7403479",678
678,6.49,0.01,0,0,"46047617","136167499","819821","7752358","7403479",406
406,6.71,0,0,0,"46047617","136167499","819821","7752358","7403479",720
720,12.75,0,0,0,"46047617","136167499","819821","7752358","7403479",654
654,13.2,0.11,0,0,"46047617","136167499","819821","7752358","7403479",526
526,10.07,0,0,0,"46047617","136167499","819821","7752358","7403479",545
545,6.71,0,0,0,"46047617","136167499","819821","7752358","7403479",672
672,11.41,0,0,0,"46047617","136167499","819821","7752358","7403479",727
727,9.62,0,0,0,"46047617","136167499","819821","7752358","7403479",627
627,10.07,0,0,0,"46047617","136167499","819821","7752358","7403479",642
642,7.16,0,0,0,"46047617","136167499","819821","7752358","7403479",726
726,9.84,0,0,0.0072463768115942,"46047617","136167499","819821","7752358","7403479",577
577,12.08,0.28,0,0,"46047617","136167499","819821","7752358","7403479",564
564,9.17,0.6,0,0,"46047617","136167499","819821","7752358","7403479",719
719,11.18,0,0,0,"46047617","136167499","819821","7752358","7403479",680
680,10.51,0.68,0,0,"46047617","136167499","819821","7752358","7403479",688
688,12.75,0,0,0.00854700854700855,"46047617","136167499","819821","7752358","7403479",739
739,8.72,0,0,0,"46047617","136167499","819821","7752358","7403479",700
700,8.5,0,0,0,"46047617","136167499","819821","7752358","7403479",622
622,14.32,0.58,0,0,"46047617","136167499","819821","7752358","7403479",540
540,19.01,0.93,0,0,"46047617","136167499","819821","7752358","7403479",614
614,16.78,0.07,0,0.0102040816326531,"46047617","136167499","819821","7752358","7403479",654
654,17.22,0,0,0,"46047617","136167499","819821","7752358","7403479",657
657,15.66,0.3,0,0,"46047617","136167499","819821","7752358","7403479",606
606,10.96,0,0,0,"46047617","136167499","819821","7752358","7403479",753
753,7.61,1.17,0,0,"46047617","136167499","819821","7752358","7403479",637
637,6.71,0,0,0,"46047617","136167499","819821","7752358","7403479",463
463,11.41,0,0,0,"46047617","136167499","819821","7752358","7403479",580
580,6.04,0.02,0,0,"46047617","136167499","819821","7752358","7403479",709
709,7.83,0,0,0,"46047617","136167499","819821","7752358","7403479",660
660,15.43,0.02,0,0.00833333333333333,"46810522","136806572","868248","7858108","7456258",722
722,14.32,0.02,0,0,"46810522","136806572","868248","7858108","7456258",749
749,11.18,0.05,0,0.00884955752212389,"46810522","136806572","868248","7858108","7456258",605
605,10.96,0.17,0,0,"46810522","136806572","868248","7858108","7456258",573
573,7.83,0,0,0,"46810522","136806572","868248","7858108","7456258",632
632,10.74,0,0,0,"46810522","136806572","868248","7858108","7456258",658
658,12.3,0.74,0,0,"46810522","136806572","868248","7858108","7456258",656
656,9.62,0.01,0,0,"46810522","136806572","868248","7858108","7456258",709
709,9.62,0.3,0,0,"46810522","136806572","868248","7858108","7456258",707
707,8.28,0,0,0,"46810522","136806572","868248","7858108","7456258",568
568,7.61,0.33,0,0,"46810522","136806572","868248","7858108","7456258",499
499,6.49,1.84,0,0,"46810522","136806572","868248","7858108","7456258",617
617,9.17,0.6,0,0,"46810522","136806572","868248","7858108","7456258",701
701,9.62,0.14,0,0,"46810522","136806572","868248","7858108","7456258",645
645,11.41,0,0,0,"46810522","136806572","868248","7858108","7456258",647
647,9.4,0,0,0,"46810522","136806572","868248","7858108","7456258",703
703,11.41,0.03,0,0,"46810522","136806572","868248","7858108","7456258",579
579,10.29,0.14,0,0,"46810522","136806572","868248","7858108","7456258",490
490,11.41,0.02,0,0,"46810522","136806572","868248","7858108","7456258",562
562,7.16,0,0,0,"46810522","136806572","868248","7858108","7456258",580
580,10.07,0,0,0,"46810522","136806572","868248","7858108","7456258",599
599,13.2,0.26,0,0,"46810522","136806572","868248","7858108","7456258",610
610,11.18,0.01,0,0,"46810522","136806572","868248","7858108","7456258",681
681,6.49,0,0,0,"46810522","136806572","868248","7858108","7456258",552
552,6.49,0,0,0,"46810522","136806572","868248","7858108","7456258",528
528,11.41,0,0,0,"46810522","136806572","868248","7858108","7456258",651
651,8.72,0,0,0.00900900900900901,"46810522","136806572","868248","7858108","7456258",715
715,10.29,0,0,0,"46810522","136806572","868248","7858108","7456258",685
685,9.84,0,0,0,"46810522","136806572","868248","7858108","7456258",736
736,10.51,0,0,0,"46810522","136806572","868248","7858108","7456258",623
623,13.65,0,0,0,"46810522","136806572","868248","7858108","7456258",529
529,8.72,0.01,0,0,"46842647","134989959","827837","7227262","6935011",528
528,7.38,0,0,0,"46842647","134989959","827837","7227262","6935011",533
533,9.84,0,0,0,"46842647","134989959","827837","7227262","6935011",786
786,6.49,0,0,0,"46842647","134989959","827837","7227262","6935011",768
768,8.28,0,0,0.00757575757575758,"46842647","134989959","827837","7227262","6935011",822
822,10.51,0.69,0,0,"46842647","134989959","827837","7227262","6935011",671
671,8.95,0,0,0.00662251655629139,"46842647","134989959","827837","7227262","6935011",568
568,12.08,0.04,0,0,"46842647","134989959","827837","7227262","6935011",556
556,12.53,0.44,0,0,"46842647","134989959","827837","7227262","6935011",650
650,14.54,1.25,0,0,"46842647","134989959","827837","7227262","6935011",544
544,4.03,0.27,0,0,"46842647","134989959","827837","7227262","6935011",783
783,3.8,0.04,0,0,"46842647","134989959","827837","7227262","6935011",718
718,9.17,0.11,0,0,"46842647","134989959","827837","7227262","6935011",684
684,9.17,0,0,0,"46842647","134989959","827837","7227262","6935011",596
596,5.37,0,0,0,"46842647","134989959","827837","7227262","6935011",597
597,5.37,0,0,0,"46842647","134989959","827837","7227262","6935011",673
673,8.95,0,0,0,"46842647","134989959","827837","7227262","6935011",740
740,12.3,0.67,0,0,"46842647","134989959","827837","7227262","6935011",519
519,9.84,0,0,0,"46842647","134989959","827837","7227262","6935011",659
659,6.93,0,0,0,"46842647","134989959","827837","7227262","6935011",715
715,14.76,0,0,0,"46842647","134989959","827837","7227262","6935011",562
562,12.75,0,0,0,"46842647","134989959","827837","7227262","6935011",475
475,6.04,0.04,0,0,"46842647","134989959","827837","7227262","6935011",594
594,13.42,0,0,0,"46842647","134989959","827837","7227262","6935011",715
715,14.99,0.81,0,0,"46842647","134989959","827837","7227262","6935011",755
755,13.42,0.36,0,0,"46842647","134989959","827837","7227262","6935011",672
672,12.75,0,0,0,"46842647","134989959","827837","7227262","6935011",712
712,10.51,1.26,0,0,"46842647","134989959","827837","7227262","6935011",604
604,7.61,0,0,0,"46842647","134989959","827837","7227262","6935011",510
510,7.61,0,0,0,"46842647","134989959","827837","7227262","6935011",583
583,10.74,0,0,0,"51989419","154116408","912340","8172734","7865799",613
613,12.75,0.33,0,0,"51989419","154116408","912340","8172734","7865799",778
778,8.72,0,0,0,"51989419","154116408","912340","8172734","7865799",717
717,7.38,0.04,0,0.0152671755725191,"51989419","154116408","912340","8172734","7865799",796
796,10.51,0,0,0.00684931506849315,"51989419","154116408","912340","8172734","7865799",544
544,9.62,0,0,0,"51989419","154116408","912340","8172734","7865799",529
529,7.61,0,0,0,"51989419","154116408","912340","8172734","7865799",501
501,10.51,0,0,0,"51989419","154116408","912340","8172734","7865799",628
628,6.71,0,0,0,"51989419","154116408","912340","8172734","7865799",708
708,8.05,0,0,0,"51989419","154116408","912340","8172734","7865799",741
741,10.96,1.03,0,0,"51989419","154116408","912340","8172734","7865799",830
830,18.34,0.77,0,0,"51989419","154116408","912340","8172734","7865799",577
577,8.5,0.05,0,0,"51989419","154116408","912340","8172734","7865799",516
